,Unnamed: 0,SEXO,EDAD,CH07,CH15,NIVEL_ED,ESTADO,AM01,V1,V2,V3,IX_TOT,ESTRATO_HOGAR,IPCF
3544,3544,1,72,2,2,1,3,1,1,1,2,3,3,2944.0
3545,3545,2,70,2,2,1,3,2,1,1,2,3,3,2944.0
3546,3546,1,72,2,1,1,3,1,1,1,2,3,3,2983.333251953125
3547,3547,1,72,2,1,2,3,1,1,1,2,6,3,1193.3333740234375
3548,3548,1,74,2,3,1,1,1,1,1,2,2,2,3100.0
3549,3549,1,61,2,2,1,1,2,1,2,2,2,3,1790.0
3550,3550,2,73,2,3,1,1,2,1,1,2,2,2,3100.0
3551,3551,1,63,1,1,6,1,1,1,2,2,2,3,500.0
3553,3553,2,72,2,2,6,3,1,2,1,2,3,3,2250.0
3554,3554,1,74,2,2,3,3,2,2,1,2,3,3,2250.0
3556,3556,1,69,2,1,2,3,2,1,1,2,3,3,3016.666748046875
3557,3557,1,83,2,3,7,3,1,2,1,2,2,2,1800.0
3558,3558,2,73,2,2,1,3,1,2,1,2,2,2,1800.0
3559,3559,2,80,2,3,2,3,2,2,1,2,2,2,2000.0
3560,3560,1,71,2,5,3,3,2,2,1,2,2,2,2000.0
3561,3561,2,70,4,1,6,3,1,1,1,2,5,3,3200.0
3562,3562,1,75,5,1,7,3,2,1,1,2,5,3,456.0
3563,3563,2,71,5,1,1,3,1,2,1,2,1,1,1200.0
3565,3565,1,81,4,1,1,3,2,1,1,2,3,3,2000.0
3566,3566,2,64,2,1,7,1,2,1,2,2,2,3,700.0
3568,3568,2,61,2,2,3,1,1,1,2,2,3,2,3333.333251953125
3569,3569,2,77,4,1,2,3,2,1,1,2,2,3,3700.0
3570,3570,1,68,5,2,1,3,1,1,1,2,4,3,1060.0
3571,3571,2,61,4,2,1,3,1,1,1,2,4,3,1060.0
3572,3572,1,65,1,1,1,3,1,1,1,2,5,3,1340.0
3573,3573,2,66,2,2,1,3,1,2,1,2,2,2,2100.0
3574,3574,1,74,2,2,1,3,2,2,1,2,2,2,2100.0
3575,3575,2,72,5,1,4,3,1,2,1,2,5,2,1506.0
3576,3576,1,61,5,1,4,3,2,2,1,2,5,2,1506.0
3577,3577,1,70,2,1,5,3,2,2,1,2,2,2,3225.0
3578,3578,2,67,2,3,4,3,2,2,1,2,2,2,3225.0
3579,3579,2,69,2,1,2,3,2,2,1,2,2,2,1800.0
3580,3580,2,82,4,1,1,3,1,1,1,2,6,3,3783.333251953125
3581,3581,1,68,2,1,2,3,2,2,1,2,2,2,1800.0
3582,3582,2,63,5,1,4,3,2,2,1,2,5,2,1506.0
3583,3583,1,82,4,3,2,3,2,2,1,2,1,1,2300.0
3584,3584,1,78,5,1,4,3,2,2,1,2,5,2,1506.0
3585,3585,2,67,1,2,3,3,1,1,1,2,3,3,3400.0
3586,3586,2,67,4,1,6,1,2,1,1,2,2,3,3650.0
3587,3587,1,69,2,1,1,3,2,2,1,2,2,2,800.0
3588,3588,1,82,2,1,2,3,1,2,1,2,2,2,1200.0
3589,3589,1,60,2,1,4,1,2,1,2,2,2,3,2900.0
3590,3590,2,70,4,2,3,3,2,1,1,2,4,3,1750.0
3591,3591,2,80,2,3,1,3,2,2,1,2,2,2,1200.0
3592,3592,2,61,3,2,5,1,1,1,2,2,2,3,3950.0
3593,3593,2,72,5,2,4,3,1,2,1,2,2,2,5000.0
3594,3594,1,78,2,2,2,3,1,2,1,2,3,3,1466.6666259765625
3595,3595,2,76,2,2,4,3,1,2,1,2,2,2,4350.0
3596,3596,2,71,4,1,2,3,2,1,1,2,5,3,2057.0
3597,3597,2,74,2,2,1,3,1,2,1,2,3,3,1466.6666259765625
3598,3598,1,82,2,2,2,3,1,2,1,2,2,2,4350.0
3599,3599,2,61,2,1,2,3,2,1,1,2,2,2,1170.0
3600,3600,1,74,2,1,2,3,1,2,1,2,2,3,2250.0
3601,3601,2,60,4,2,1,3,1,1,1,2,5,3,680.0
3602,3602,2,78,4,1,6,3,2,2,1,2,1,1,2800.0
3603,3603,1,66,2,1,2,3,2,1,1,2,2,2,1170.0
3604,3604,2,69,4,2,2,1,1,2,1,2,7,3,705.7142944335938
3605,3605,2,77,4,1,1,3,2,1,1,2,2,3,1495.0
3606,3606,1,64,3,1,2,1,1,1,2,2,1,1,2800.0
3607,3607,2,60,4,1,2,3,1,1,1,2,4,3,4500.0
3608,3608,1,67,1,4,2,3,1,1,1,2,4,3,1075.0
3609,3609,1,69,2,1,4,3,2,2,1,2,2,2,2250.0
3610,3610,1,75,4,2,2,3,2,1,1,2,2,3,870.0
3611,3611,2,62,2,1,6,3,2,2,1,2,2,2,2250.0
3612,3612,2,79,2,2,4,3,1,2,1,2,2,2,2900.0
3613,3613,2,71,5,1,2,3,2,2,1,2,1,1,2400.0
3614,3614,2,66,2,1,2,3,2,2,1,2,3,3,3266.666748046875
3615,3615,1,68,2,1,2,3,1,2,1,2,3,3,3266.666748046875
3616,3616,2,67,2,3,6,3,1,2,1,2,2,2,3000.0
3617,3617,2,61,4,1,4,3,1,1,1,2,6,3,2350.0
3618,3618,1,62,2,3,4,3,2,1,1,2,4,3,3225.0
3619,3619,2,81,4,2,2,3,1,2,1,2,3,3,1533.3333740234375
3620,3620,2,83,4,1,2,3,2,1,1,2,6,3,2350.0
3621,3621,1,60,2,2,5,1,2,1,2,2,3,2,3333.333251953125
3622,3622,1,79,4,1,2,3,2,1,1,2,7,3,2628.571533203125
3623,3623,2,75,4,4,1,3,1,2,1,2,1,1,2500.0
3624,3624,1,83,2,1,1,3,2,1,1,2,4,3,2075.0
3625,3625,2,80,2,1,1,3,2,1,1,2,4,3,2075.0
3626,3626,2,61,4,1,2,3,2,1,1,2,4,3,2075.0
3627,3627,1,68,3,3,6,3,2,2,1,2,1,1,2000.0
3628,3628,1,66,2,4,1,3,1,1,1,2,5,3,1050.0
3629,3629,2,62,4,1,2,3,2,2,1,2,1,1,1700.0
3630,3630,1,63,4,1,2,3,2,2,1,2,2,3,1500.0
3632,3632,2,72,4,3,2,3,1,1,1,2,3,3,2600.0
3634,3634,2,68,1,1,1,3,1,1,1,2,3,3,2266.666748046875
3636,3636,1,62,1,1,1,1,2,1,1,2,3,3,2266.666748046875
3638,3638,2,80,4,2,2,3,1,1,1,2,5,3,880.0
3639,3639,1,91,2,2,2,3,1,2,1,2,2,2,4200.0
3640,3640,2,82,4,1,4,3,1,2,1,2,1,1,1300.0
3641,3641,2,64,4,2,1,3,2,1,1,2,5,3,984.4000244140624
3642,3642,2,85,2,2,1,3,2,2,1,2,2,2,1800.0
3643,3643,1,85,2,2,1,3,2,2,1,2,2,2,1800.0
3645,3645,1,74,2,1,2,1,2,1,1,2,2,2,3158.0
3646,3646,2,62,2,1,1,3,1,2,1,2,2,2,1900.0
3647,3647,2,68,2,1,2,3,2,1,1,2,2,2,3158.0
3648,3648,1,64,2,1,1,3,1,2,1,2,2,2,1900.0
3649,3649,2,81,4,2,7,3,1,1,1,2,6,3,466.6666564941406
3650,3650,1,75,2,2,2,3,1,1,1,2,4,3,1975.0
3651,3651,2,76,4,1,3,3,1,2,1,2,1,1,2400.0
3653,3653,2,66,4,1,2,3,1,1,1,2,5,3,4300.0
3654,3654,2,74,5,1,2,3,1,1,1,2,9,3,1321.6666259765625
3655,3655,2,82,4,3,1,3,1,1,1,2,4,3,1975.0
3656,3656,2,81,4,2,2,3,2,1,1,2,3,3,3566.666748046875
3657,3657,2,85,3,3,1,3,1,1,2,2,6,3,336.6666564941406
3658,3658,1,68,2,3,1,3,1,1,1,2,3,3,1300.0
3659,3659,1,79,2,3,1,3,1,1,1,2,5,3,2043.199951171875
3660,3660,1,69,2,2,2,3,1,2,1,2,2,2,1650.0
3661,3661,2,65,2,2,2,3,1,2,1,2,2,2,1650.0
3662,3662,2,75,3,2,7,3,2,2,1,2,1,1,2270.0
3663,3663,2,87,2,1,1,3,2,1,1,2,3,3,1566.6666259765625
3664,3664,1,80,2,1,1,3,1,1,1,2,3,3,1566.6666259765625
3665,3665,2,82,4,2,2,3,1,2,1,2,2,3,1050.0
3666,3666,2,75,3,1,3,3,1,1,1,2,3,3,2400.0
3667,3667,2,72,5,1,2,3,1,2,1,2,2,2,1600.0
3668,3668,1,60,1,1,4,1,1,1,2,2,2,3,1040.0
3669,3669,2,61,2,3,1,3,1,2,1,2,2,2,1950.0
3670,3670,1,70,2,2,2,3,2,2,1,2,2,2,1950.0
3671,3671,2,72,1,3,7,3,1,1,1,2,3,3,2166.666748046875
3672,3672,1,71,2,1,6,3,1,2,1,2,3,3,2733.333251953125
3673,3673,2,69,4,2,2,3,1,1,1,2,3,3,1033.3333740234377
3674,3674,2,75,2,2,4,3,1,1,1,2,3,2,2000.0
3675,3675,1,75,2,2,2,3,2,1,1,2,3,2,2000.0
3676,3676,1,80,2,1,5,3,2,1,1,2,4,3,2300.0
3677,3677,2,78,2,3,2,3,2,1,1,2,4,3,2300.0
3678,3678,2,61,4,2,1,2,2,1,2,2,2,3,400.0
3679,3679,1,63,3,2,1,1,2,1,2,2,2,3,2625.0
3680,3680,2,73,4,2,2,3,2,2,1,2,4,3,1187.5
3681,3681,1,71,2,3,1,3,1,2,1,2,3,3,933.3333129882812
3682,3682,2,66,3,4,4,3,1,1,2,2,6,3,1033.3333740234377
3683,3683,2,79,2,3,1,3,2,2,1,2,3,3,933.3333129882812
3684,3684,2,60,3,2,2,3,1,2,1,2,2,2,900.0
3685,3685,1,62,3,1,1,3,2,2,1,2,2,2,900.0
3686,3686,1,71,4,3,2,3,2,1,1,2,2,3,5400.0
3687,3687,1,68,2,1,2,1,2,1,2,2,5,3,1440.0
3688,3688,1,75,2,2,2,3,1,2,1,2,2,2,2850.0
3689,3689,2,74,2,1,2,3,1,2,1,2,2,2,2850.0
3690,3690,2,60,2,1,1,1,1,1,2,2,5,3,1440.0
3691,3691,1,82,5,1,2,3,1,2,1,2,1,1,1200.0
3693,3693,1,79,4,1,2,3,1,2,1,2,2,3,900.0
3694,3694,1,72,3,1,5,3,2,2,1,2,1,1,2000.0
3695,3695,2,66,3,2,2,3,2,2,1,2,2,3,1135.0
3696,3696,2,60,2,3,2,1,1,1,2,2,4,3,4500.0
3697,3697,1,61,2,2,7,1,1,1,1,2,5,3,4022.0
3698,3698,1,90,2,3,4,3,1,1,1,2,5,3,4022.0
3699,3699,2,84,2,2,1,3,1,1,1,2,5,3,4022.0
3700,3700,2,78,4,1,1,3,1,2,1,2,1,1,2200.0
3701,3701,2,62,4,1,1,3,1,2,1,2,1,1,1879.0
3702,3702,2,65,3,1,2,3,2,2,1,2,1,1,2000.0
3703,3703,1,87,3,4,2,3,2,1,2,2,3,3,1666.6666259765625
3704,3704,1,77,4,1,2,3,2,1,1,2,1,1,3640.0
3705,3705,1,71,5,3,2,3,1,2,1,2,1,1,2500.0
3707,3707,1,66,4,5,2,1,1,1,1,2,1,1,4100.0
3708,3708,1,61,1,3,2,1,2,1,1,2,3,3,966.6666870117188
3709,3709,2,62,3,1,2,1,2,1,2,2,3,3,333.3333435058594
3710,3710,2,76,2,2,2,3,1,2,1,2,2,2,3050.0
3711,3711,1,79,2,1,2,3,1,2,1,2,2,2,3050.0
3712,3712,2,64,3,1,1,3,2,2,1,2,2,3,3000.0
3713,3713,1,65,2,2,2,3,1,2,1,2,2,2,2625.0
3714,3714,2,83,2,3,6,3,2,2,1,2,2,2,2625.0
3715,3715,2,71,4,1,1,3,1,1,1,2,6,3,986.0
3716,3716,2,74,4,2,1,3,1,2,1,2,2,3,2400.0
3717,3717,1,65,2,2,2,1,2,1,2,2,3,3,1920.0
3718,3718,1,68,2,2,2,3,2,1,1,2,8,3,1850.0
3719,3719,1,81,5,2,1,3,2,2,1,2,1,1,1600.0
3720,3720,2,61,2,2,4,3,2,1,1,2,8,3,1850.0
3721,3721,1,71,2,1,1,3,1,1,1,2,9,3,581.7777709960938
3722,3722,2,69,2,1,2,3,2,1,1,2,2,2,2590.0
3723,3723,2,61,3,1,2,3,1,2,2,2,3,3,740.0
3724,3724,1,66,2,1,3,3,2,1,1,2,3,3,2026.6666259765625
3725,3725,1,65,4,2,2,3,1,1,2,2,5,3,3040.0
3726,3726,2,61,2,1,3,1,1,1,1,2,3,3,2026.6666259765625
3727,3727,1,71,1,3,7,3,1,1,1,2,3,3,2166.666748046875
3728,3728,2,68,2,1,6,3,1,2,1,2,3,3,2733.333251953125
3729,3729,1,64,2,2,2,1,1,1,1,2,5,3,560.0
3730,3730,1,77,4,1,3,3,1,2,1,2,1,1,5000.0
3731,3731,2,82,4,1,2,3,1,1,1,2,5,3,560.0
3732,3732,2,62,2,2,3,3,2,1,1,1,6,3,1013.3333129882812
3733,3733,2,64,4,1,4,3,2,2,1,2,1,1,3000.0
3734,3734,1,81,4,4,7,3,1,2,1,2,2,3,750.0
3735,3735,2,68,3,1,2,3,1,1,1,2,6,3,886.6666870117188
3736,3736,1,69,2,1,5,3,1,2,1,2,2,2,1600.0
3737,3737,2,83,4,1,2,3,2,1,1,2,2,3,2850.0
3738,3738,2,71,2,1,6,3,1,2,1,2,2,2,1600.0
3739,3739,1,63,1,5,4,1,2,1,2,2,7,3,1000.0
3740,3740,2,78,4,1,6,3,1,1,1,2,2,3,4000.0
3741,3741,2,76,2,2,1,3,1,2,1,2,2,2,1650.0
3742,3742,1,72,2,2,1,3,2,2,1,2,2,2,1650.0
3743,3743,1,64,2,1,1,1,2,2,1,2,6,3,851.6666870117188
3744,3744,2,71,5,3,1,3,1,1,1,2,2,3,1802.0
3745,3745,2,81,3,1,2,3,2,1,1,2,5,3,1374.800048828125
3746,3746,2,74,3,1,1,3,2,1,1,2,5,3,1374.800048828125
3747,3747,2,85,3,1,7,3,2,1,1,2,2,3,2685.0
3748,3748,1,64,1,1,1,3,1,1,2,2,8,3,1200.0
3749,3749,2,72,4,4,7,3,2,1,2,2,5,3,1100.0
3750,3750,1,73,4,3,7,3,1,1,2,2,2,3,1700.0
3751,3751,1,83,4,1,2,3,1,2,1,2,1,1,1700.0
3752,3752,2,68,2,1,6,3,2,2,1,2,2,2,5250.0
3753,3753,1,73,2,1,3,3,2,2,1,2,2,2,5250.0
3754,3754,1,82,4,1,7,3,2,2,1,2,3,3,866.6666870117188
3755,3755,1,62,5,1,2,3,2,2,1,2,1,1,3000.0
3756,3756,1,64,1,2,4,1,1,1,2,2,2,3,2250.0
3757,3757,1,65,2,1,1,3,2,2,1,2,3,3,1533.3333740234375
3758,3758,2,61,2,1,1,3,2,2,1,2,3,3,1533.3333740234375
3759,3759,2,76,2,3,4,3,1,1,1,2,3,3,2466.666748046875
3760,3760,1,76,2,3,4,3,1,1,1,2,3,3,2466.666748046875
3761,3761,2,60,2,3,1,1,1,1,2,2,2,3,1250.0
3762,3762,1,68,2,3,3,1,1,1,1,2,2,2,4300.0
3763,3763,2,67,2,3,4,3,1,1,1,2,2,2,4300.0
3764,3764,2,76,4,2,6,3,1,2,1,2,1,1,4000.0
3765,3765,2,77,4,2,3,3,1,1,1,2,5,3,1420.0
3766,3766,1,62,5,1,2,3,2,1,1,2,5,3,1048.0
3767,3767,1,60,1,1,2,1,1,1,2,2,3,3,410.6666564941406
3768,3768,1,60,2,2,2,1,1,1,2,2,2,3,3500.0
3769,3769,1,66,2,3,6,1,2,1,2,2,2,3,4500.0
3770,3770,2,67,1,4,2,3,1,2,1,2,2,3,3250.0
3771,3771,1,82,2,1,2,3,2,2,1,2,2,2,1740.0
3772,3772,2,78,2,1,4,3,1,2,1,2,2,2,1740.0
3773,3773,2,72,3,3,1,3,1,1,1,2,6,3,1000.0
3775,3775,2,61,2,3,4,3,1,1,1,2,3,3,3166.666748046875
3776,3776,1,64,5,1,1,3,2,2,1,2,1,1,1800.0
3777,3777,1,63,2,1,4,3,1,1,1,2,3,3,3166.666748046875
3778,3778,1,72,2,2,4,1,2,1,1,2,2,2,2590.0
3779,3779,1,63,2,1,4,1,1,1,2,2,3,3,3533.333251953125
3780,3780,1,76,2,5,7,3,2,1,1,2,7,3,742.8571166992188
3781,3781,2,62,2,2,2,3,1,1,1,2,7,3,742.8571166992188
3782,3782,2,85,4,2,2,3,1,2,1,2,1,1,1400.0
3783,3783,1,63,2,3,2,1,2,1,2,2,2,3,1000.0
3784,3784,2,78,4,2,2,3,2,2,1,2,1,1,3200.0
3785,3785,1,70,2,1,1,3,1,2,1,2,3,3,1733.3333740234375
3786,3786,1,66,5,1,2,3,1,1,1,2,7,3,1385.7142333984375
3787,3787,2,77,2,1,2,3,1,2,1,2,3,3,1733.3333740234375
3788,3788,2,70,5,1,2,3,1,1,1,2,7,3,1385.7142333984375
3789,3789,2,77,4,2,2,3,1,2,1,2,1,1,1900.0
3790,3790,2,62,2,1,4,3,2,2,1,2,3,3,1866.6666259765625
3791,3791,1,73,2,3,4,3,2,2,1,2,3,3,1866.6666259765625
3792,3792,2,61,2,3,6,1,1,1,1,2,3,3,5533.33349609375
3793,3793,1,68,2,3,2,1,2,1,1,2,3,3,5533.33349609375
3794,3794,2,84,4,3,1,3,2,2,1,2,1,1,2500.0
3795,3795,2,79,4,5,2,3,1,2,1,2,1,1,1600.0
3796,3796,1,76,2,1,2,3,2,2,1,2,2,2,2245.0
3797,3797,2,76,2,1,2,3,2,2,1,2,2,2,2245.0
3798,3798,1,71,2,1,2,3,2,2,1,2,2,2,1450.0
3799,3799,1,72,2,1,2,3,1,2,1,2,2,2,2700.0
3800,3800,2,71,2,1,1,3,1,2,1,2,2,2,1450.0
3801,3801,2,68,2,1,2,3,1,2,1,2,2,2,2700.0
3802,3802,2,60,4,2,4,3,2,2,1,2,1,1,1600.0
3803,3803,2,60,5,1,1,3,2,2,2,2,8,3,272.5
3804,3804,2,62,2,1,2,3,2,1,1,2,10,3,1336.0
3805,3805,1,66,2,1,2,3,1,1,1,2,10,3,1336.0
3806,3806,2,76,4,2,7,3,1,1,1,2,3,3,3396.666748046875
3807,3807,1,80,2,1,2,3,2,2,1,2,2,2,1600.0
3808,3808,1,75,2,2,2,3,2,2,1,2,2,2,4000.0
3809,3809,2,75,2,1,2,3,1,2,1,2,2,2,1600.0
3810,3810,2,75,2,2,2,3,2,2,1,2,2,2,4000.0
3811,3811,1,74,5,3,1,3,1,2,1,2,2,2,2995.0
3812,3812,2,64,2,1,4,3,1,1,1,2,3,3,1166.6666259765625
3813,3813,2,65,3,2,3,1,2,1,2,2,5,3,1560.0
3814,3814,2,80,4,1,7,3,1,1,1,2,5,3,1880.0
3815,3815,2,88,4,1,1,3,1,1,1,2,3,3,5066.66650390625
3816,3816,2,69,4,1,1,3,2,2,1,2,1,1,3300.0
3817,3817,2,80,5,1,1,3,2,1,1,2,6,3,676.6666870117188
3819,3819,2,69,2,3,2,1,1,1,1,2,4,3,5046.5
3820,3820,1,72,2,1,2,3,2,2,1,2,2,2,2500.0
3821,3821,1,70,2,1,3,3,2,1,1,2,4,3,5046.5
3822,3822,2,65,2,1,2,3,2,2,1,2,2,2,2500.0
3823,3823,2,82,4,2,1,3,1,1,1,2,4,3,654.0
3824,3824,2,69,4,2,1,3,1,2,1,2,1,1,2700.0
3825,3825,1,67,4,4,4,3,1,1,1,2,4,3,950.0
3828,3828,1,60,2,1,2,1,2,1,2,2,8,3,1000.0
3829,3829,2,65,2,1,2,3,1,2,1,2,2,2,600.0
3830,3830,1,64,2,1,2,3,1,2,1,2,2,2,600.0
3831,3831,1,66,4,1,1,3,2,1,1,2,4,3,772.5
3832,3832,2,70,4,1,4,3,1,1,1,2,2,3,4750.0
3833,3833,1,73,1,3,1,3,1,2,1,2,2,2,1950.0
3834,3834,1,86,2,4,1,3,1,2,1,2,3,3,900.0
3835,3835,2,83,2,1,1,3,1,2,1,2,3,3,900.0
3836,3836,2,75,1,3,1,3,1,2,1,2,2,2,1950.0
3837,3837,1,64,1,1,2,2,1,1,2,2,5,3,146.0
3838,3838,2,89,4,2,7,3,1,2,1,2,3,3,1100.0
3839,3839,2,66,5,1,3,3,2,2,1,2,3,3,1100.0
3840,3840,2,60,4,1,2,3,1,2,1,2,1,1,1600.0
3841,3841,2,82,4,1,2,3,2,2,1,2,1,1,3700.0
3842,3842,2,62,4,1,2,1,2,1,1,2,2,3,900.0
3843,3843,2,71,4,3,2,3,1,2,1,2,1,1,1600.0
3844,3844,2,73,4,1,2,3,1,2,1,2,1,1,1600.0
3845,3845,1,61,1,1,6,1,2,1,2,2,4,3,2000.0
3846,3846,2,73,3,3,1,3,1,2,1,2,1,1,3000.0
3847,3847,2,73,4,2,1,3,2,2,1,2,1,1,2500.0
3848,3848,2,71,4,1,4,3,2,2,1,2,1,1,2800.0
3849,3849,2,76,4,3,2,3,1,2,1,2,1,1,1100.0
3850,3850,1,61,3,3,7,1,1,1,1,2,9,3,850.0
3851,3851,2,67,2,2,2,3,2,2,1,2,2,2,3150.0
3852,3852,1,94,2,1,4,3,2,2,1,2,2,2,1500.0
3853,3853,2,94,2,1,4,3,2,2,1,2,2,2,1500.0
3854,3854,1,61,2,1,3,1,1,1,2,2,3,3,640.0
3855,3855,1,71,2,1,2,3,2,2,1,2,2,2,3150.0
3856,3856,2,85,4,2,1,3,1,2,1,2,1,1,1800.0
3857,3857,2,67,4,5,2,3,1,2,1,2,2,3,2150.0
3858,3858,1,60,2,2,4,1,1,1,2,2,2,3,4250.0
3859,3859,2,72,2,2,1,3,1,1,1,2,5,3,663.5999755859375
3860,3860,1,65,3,2,2,1,2,1,2,2,3,3,5010.0
3861,3861,2,82,5,3,2,3,1,2,1,2,1,1,1600.0
3862,3862,1,76,2,2,1,3,2,1,1,2,5,3,663.5999755859375
3863,3863,1,62,2,4,1,1,2,1,2,2,2,3,1000.0
3864,3864,2,79,4,2,2,3,2,2,1,2,1,1,1800.0
3865,3865,2,81,2,1,2,3,1,2,1,2,2,2,1600.0
3866,3866,2,64,2,1,2,3,1,2,1,2,2,2,1550.0
3867,3867,1,76,5,3,1,3,2,2,1,2,2,2,2995.0
3868,3868,1,62,2,3,6,1,1,1,2,2,2,3,1400.0
3869,3869,2,70,2,2,3,3,1,1,1,2,2,2,650.0
3870,3870,2,68,2,1,2,3,1,2,1,2,2,2,1050.0
3871,3871,1,70,2,1,2,3,2,2,1,2,2,2,1050.0
3872,3872,2,60,2,3,6,3,1,1,1,2,2,3,2550.0
3873,3873,1,65,2,1,1,1,1,1,1,2,2,2,650.0
3874,3874,1,67,4,2,1,3,1,2,1,2,1,1,1200.0
3875,3875,2,65,4,2,2,3,1,2,1,2,1,1,1900.0
3876,3876,2,88,4,2,1,3,1,1,1,2,2,3,3800.0
3877,3877,1,61,1,2,3,1,1,1,2,2,4,3,975.0
3878,3878,2,65,2,4,1,3,1,2,1,2,4,3,1450.0
3879,3879,1,73,2,4,2,3,1,2,1,2,4,3,1450.0
3880,3880,2,66,2,3,2,3,1,1,1,2,3,3,1333.3333740234375
3881,3881,1,82,2,3,1,3,2,1,1,2,3,3,1333.3333740234375
3882,3882,1,61,2,4,2,3,2,1,1,2,4,3,2650.0
3883,3883,2,77,4,4,1,3,2,1,1,2,4,3,2650.0
3885,3885,1,63,5,1,1,1,2,1,1,2,4,3,772.5
3886,3886,1,61,2,1,3,3,1,1,1,2,5,3,981.7999877929688
3887,3887,2,62,2,3,3,3,1,1,1,2,5,3,981.7999877929688
3888,3888,2,60,5,1,1,1,1,1,2,2,3,3,866.6666870117188
3889,3889,2,64,3,1,1,1,1,1,2,2,6,3,838.3333129882812
3890,3890,2,65,5,1,3,3,1,2,1,2,2,2,1200.0
3891,3891,2,66,3,4,3,3,1,2,1,2,1,1,2200.0
3892,3892,2,64,2,2,1,3,1,1,1,2,2,2,3350.0
3893,3893,2,66,4,1,6,3,1,2,1,2,3,3,2666.666748046875
3895,3895,2,91,4,1,6,3,1,2,1,2,3,3,2666.666748046875
3896,3896,1,66,2,3,6,1,2,1,1,2,8,3,1190.0
3897,3897,1,67,2,1,6,3,2,1,2,2,4,3,750.0
3898,3898,2,60,4,1,4,3,1,1,1,2,2,3,2400.0
3899,3899,2,83,2,1,2,3,1,1,1,2,3,3,3133.333251953125
3900,3900,1,84,2,1,4,3,1,1,1,2,3,3,3133.333251953125
3901,3901,2,67,2,2,1,3,1,1,1,2,2,2,2925.0
3902,3902,1,64,3,2,3,1,2,1,2,2,1,1,2500.0
3903,3903,1,68,2,2,1,1,1,1,1,2,2,2,2925.0
3904,3904,1,70,2,3,1,3,2,2,1,2,2,2,2245.0
3905,3905,2,65,2,3,1,3,1,2,1,2,2,2,2245.0
3906,3906,1,73,2,1,6,3,1,2,1,2,2,2,4750.0
3907,3907,2,62,2,1,2,3,1,2,1,2,2,2,1400.0
3908,3908,2,72,2,1,5,3,2,2,1,2,2,2,4750.0
3909,3909,1,67,2,1,2,3,1,2,1,2,2,2,1400.0
3910,3910,2,66,2,1,2,3,2,2,1,2,2,2,2200.0
3911,3911,1,69,2,1,6,3,1,2,1,2,2,2,2200.0
3912,3912,2,71,4,2,2,3,2,1,1,2,5,3,1396.0
3913,3913,2,75,4,1,1,3,1,2,1,2,10,3,360.0
3914,3914,2,63,4,3,3,3,1,2,1,2,2,3,800.0
3915,3915,2,75,1,1,7,3,1,2,1,2,2,3,305.0
3916,3916,2,63,3,1,7,3,1,2,1,2,2,3,1490.0
3917,3917,1,63,2,1,1,3,1,1,1,2,7,3,1580.0
3918,3918,1,75,2,1,3,3,2,2,1,2,2,2,3200.0
3919,3919,1,71,3,1,3,3,2,2,1,2,1,1,4000.0
3920,3920,2,74,2,3,3,3,1,2,1,2,2,2,3200.0
3921,3921,1,65,2,1,2,3,1,2,1,2,2,2,1550.0
3922,3922,2,71,2,1,2,3,1,2,1,2,2,2,1600.0
3923,3923,2,67,2,3,2,3,1,2,1,2,2,2,3500.0
3924,3924,1,74,2,2,4,3,2,2,1,2,2,2,3500.0
3925,3925,1,74,4,2,2,1,2,1,1,2,2,3,1325.0
3926,3926,2,66,2,1,1,3,2,1,1,2,8,3,1112.5
3927,3927,1,72,2,2,1,3,1,1,1,2,8,3,1112.5
3928,3928,1,77,3,2,1,3,2,2,1,2,1,1,1400.0
3929,3929,1,73,4,1,7,3,1,2,1,2,2,3,850.0
3930,3930,2,64,2,3,1,3,1,1,1,2,3,3,2438.666748046875
3931,3931,2,60,3,1,7,3,1,2,1,2,1,1,1100.0
3932,3932,2,63,2,1,2,3,2,1,1,2,6,3,855.0
3933,3933,1,63,1,1,2,2,2,1,2,2,4,3,620.0
3934,3934,1,64,2,1,3,3,2,1,1,2,6,3,855.0
3935,3935,1,68,2,1,1,1,1,1,2,2,7,3,914.2857055664062
3936,3936,1,70,4,1,1,3,1,1,2,2,7,3,40.0
3937,3937,1,87,2,2,1,3,1,1,1,2,3,3,2366.666748046875
3938,3938,2,82,2,3,1,3,2,1,1,2,3,3,2366.666748046875
3941,3941,2,60,4,3,3,3,1,1,1,2,3,3,2666.666748046875
3942,3942,1,61,4,3,3,1,2,1,2,2,1,1,2000.0
3944,3944,2,66,4,1,2,3,1,1,1,2,7,3,1542.857177734375
3945,3945,2,88,4,1,6,3,1,1,1,2,8,3,2625.0
3947,3947,1,66,3,2,2,1,1,1,1,2,2,3,4950.0
3948,3948,1,86,5,3,1,3,1,1,1,2,3,3,1026.6666259765623
3950,3950,1,66,2,2,3,2,1,2,1,2,3,3,1260.0
3952,3952,2,61,3,3,1,1,2,1,2,2,1,1,1500.0
3953,3953,1,74,1,3,4,3,2,2,1,2,2,2,5650.0
3954,3954,1,62,2,1,2,1,1,1,1,2,3,3,2773.333251953125
3955,3955,1,66,2,2,2,3,1,1,1,2,3,3,2100.0
3956,3956,2,61,2,1,4,3,1,1,1,2,3,3,2100.0
3957,3957,2,64,2,1,1,3,1,1,1,2,3,3,2773.333251953125
